4.549296200275421143e-02,8.323547989130020142e-02,-2.155290693044662476e-01,1.318158954381942749e-01,-1.950022578239440918e-01,-1.136494800448417664e-01,-1.466355770826339722e-01,-1.633075997233390808e-02,2.159310504794120789e-02,-6.204095482826232910e-02,-1.224408745765686035e-01,-1.330713331699371338e-01,1.377951800823211670e-01,-1.603939831256866455e-01,5.501099675893783569e-02,6.275024265050888062e-02,-2.356359809637069702e-01,-1.886647641658782959e-01,-7.453288417309522629e-04,-1.062124744057655334e-01,-1.582485064864158630e-02,1.021095290780067444e-01,-1.033923029899597168e-02,5.053025484085083008e-02,-1.100797206163406372e-01,-2.673213481903076172e-01,-1.593372672796249390e-01,-1.740858256816864014e-01,-5.361409485340118408e-02,2.613804861903190613e-02,-3.857709467411041260e-02,1.282591670751571655e-01,9.927292168140411377e-02,-9.375582635402679443e-02,9.906387329101562500e-02,-2.322063744068145752e-01,-1.754168570041656494e-01,-2.014273554086685181e-01,1.227353289723396301e-01,-3.169836997985839844e-01,1.214571595191955566e-01,-5.128608271479606628e-02,-1.530741453170776367e-01,-1.928238719701766968e-01,-1.338626891374588013e-01,-7.106550782918930054e-02,-1.946343481540679932e-01,2.023416943848133087e-02,-1.988263875246047974e-01,-2.320193201303482056e-01,-6.072092056274414062e-02,-2.386644482612609863e-02,4.281955957412719727e-02,-4.391664639115333557e-02,-5.768700838088989258e-01,1.590424589812755585e-02,1.407220810651779175e-01,2.237538248300552368e-01,3.095839358866214752e-02,2.727960981428623199e-02,-2.081228345632553101e-01,-9.687656909227371216e-02,-1.669703423976898193e-01,-8.652440458536148071e-02
-3.701534271240234375e-01,-8.136428147554397583e-02,3.026153892278671265e-02,-1.004787981510162354e-01,-1.580856442451477051e-01,9.681885689496994019e-02,2.683901786804199219e-01,-3.889288306236267090e-01,-1.177045345306396484e+00,2.748688459396362305e-01,-9.209932386875152588e-02,-1.969432532787322998e-01,-1.775501668453216553e-02,1.067606061697006226e-01,2.548513934016227722e-02,1.365885045379400253e-02,1.373474746942520142e-01,2.223321348428726196e-01,-1.615288406610488892e-01,2.944744527339935303e-01,1.539480686187744141e-01,1.828365921974182129e-01,-2.092906683683395386e-01,-1.532498598098754883e-01,3.792083356529474258e-03,9.605115652084350586e-02,-4.002479016780853271e-01,-5.789450407028198242e-01,-1.277939826250076294e-01,1.021565720438957214e-01,-3.062330186367034912e-01,-8.102433383464813232e-02,-2.975509874522686005e-02,-2.021967917680740356e-01,-2.571641206741333008e-01,-8.449196815490722656e-03,3.124411404132843018e-01,-1.455522030591964722e-01,-2.131311595439910889e-01,2.267386764287948608e-01,9.916038066148757935e-02,2.522403188049793243e-02,6.632328964769840240e-03,1.031977459788322449e-01,1.741393655538558960e-01,7.227113097906112671e-02,-1.969234049320220947e-01,8.553022146224975586e-02,2.569603919982910156e-02,1.928679198026657104e-01,4.843163490295410156e-02,-1.563417539000511169e-02,-2.838450372219085693e-01,3.421722948551177979e-01,2.443333119153976440e-01,-9.792513400316238403e-02,-1.383600085973739624e-01,-3.722841441631317139e-01,2.432716488838195801e-01,-1.625841408967971802e-01,2.042920701205730438e-02,1.413690298795700073e-01,-2.042847275733947754e-01,-1.094148382544517517e-01
-5.441561341285705566e-01,1.190937906503677368e-01,-2.189609855413436890e-01,-5.796082615852355957e-01,1.707476973533630371e-01,9.573600441217422485e-02,3.615478575229644775e-01,1.681592017412185669e-01,8.427792787551879883e-01,-3.848596513271331787e-01,-1.858543157577514648e-01,-3.336882591247558594e-02,2.786987721920013428e-01,4.027370214462280273e-01,1.703492999076843262e-01,3.070988357067108154e-01,9.605820477008819580e-02,1.213297024369239807e-01,2.596367001533508301e-01,-4.517561495304107666e-01,-6.437695622444152832e-01,-1.821129322052001953e-01,-6.016525626182556152e-02,2.446559220552444458e-01,-1.242382004857063293e-01,-2.152233123779296875e-01,5.667180418968200684e-01,-5.495655536651611328e-02,-2.575489878654479980e-01,5.817555785179138184e-01,4.402137398719787598e-01,-1.647008657455444336e-01,-3.018701672554016113e-01,3.170405700802803040e-02,-6.233848929405212402e-01,1.481008529663085938e-02,2.095554023981094360e-01,3.970864415168762207e-02,-1.550818234682083130e-01,-1.225442141294479370e-01,3.288403749465942383e-01,-9.113674759864807129e-01,-2.661856114864349365e-01,1.317415945231914520e-02,-3.093909621238708496e-01,-2.112230211496353149e-01,-1.658434420824050903e-01,-4.998973309993743896e-01,7.149025797843933105e-02,-6.589806675910949707e-01,-5.435402393341064453e-01,-2.432545274496078491e-01,-1.375325024127960205e-01,1.193744763731956482e-01,7.273150682449340820e-01,-2.672340869903564453e-01,-3.107354342937469482e-01,1.405629515647888184e-01,-2.407616823911666870e-01,4.644970968365669250e-02,-2.078015208244323730e-01,-3.051520287990570068e-01,-2.392882555723190308e-01,-4.721337184309959412e-02
-2.417621016502380371e-02,-3.161223605275154114e-02,1.603432446718215942e-01,3.862494230270385742e-01,1.057925820350646973e-01,3.796053677797317505e-02,-2.160740084946155548e-02,3.852798938751220703e-01,2.084801197052001953e-01,1.527962088584899902e-01,3.301534056663513184e-02,-1.622496843338012695e-01,1.221520453691482544e-01,6.045667454600334167e-02,2.262447327375411987e-01,-5.427929759025573730e-02,2.890319935977458954e-02,-7.853168249130249023e-02,-5.866516381502151489e-02,-1.896265149116516113e+00,2.916522324085235596e-01,-1.315071880817413330e-01,-1.980451494455337524e-01,1.714270710945129395e-01,2.421397529542446136e-02,9.271022677421569824e-02,3.739184141159057617e-01,4.559072256088256836e-01,1.003948152065277100e-01,8.324073255062103271e-02,6.841910481452941895e-01,-2.624908089637756348e-01,1.171776652336120605e-01,-2.374952435493469238e-01,5.900722146034240723e-01,-1.237494945526123047e-01,-7.082571834325790405e-02,6.073600053787231445e-02,9.693753719329833984e-02,8.604706525802612305e-01,-8.223677426576614380e-02,3.335021808743476868e-02,-8.471220731735229492e-02,-1.606332957744598389e-01,-1.799766123294830322e-01,-1.595539897680282593e-01,-9.528598189353942871e-02,-1.877886950969696045e-01,-2.580875754356384277e-01,-9.766744822263717651e-02,-3.035846911370754242e-02,8.085527271032333374e-02,6.050286465324461460e-04,-9.409102797508239746e-02,1.996138989925384521e-01,-7.691722363233566284e-02,-5.180953443050384521e-02,3.480495214462280273e-01,-1.961852788925170898e+00,-6.980548501014709473e-01,1.288128346204757690e-01,1.614314019680023193e-01,-2.270981371402740479e-01,7.794384956359863281e-01
4.323435425758361816e-01,9.712067842483520508e-01,1.982347071170806885e-01,5.487944930791854858e-03,-1.219645589590072632e-01,-1.621884293854236603e-02,7.870201468467712402e-01,-3.253859579563140869e-01,-3.883437812328338623e-02,-4.253829121589660645e-01,-2.258241772651672363e-01,1.193700432777404785e-01,-1.003061532974243164e+00,5.992477536201477051e-01,5.767933130264282227e-01,-1.756060957908630371e+00,4.591700434684753418e-02,-1.528334915637969971e-01,4.623638391494750977e-01,2.601082324981689453e-01,-1.105279564857482910e+00,3.294622600078582764e-01,-2.393791377544403076e-01,2.914066016674041748e-01,-1.026369452476501465e+00,-1.434993743896484375e-01,-1.700387746095657349e-01,2.054526060819625854e-01,5.451703071594238281e-02,-6.004454493522644043e-01,4.152575433254241943e-01,-4.546765685081481934e-01,-4.846374392509460449e-01,2.857606709003448486e-01,4.440547525882720947e-02,7.347753643989562988e-02,-2.308242619037628174e-01,-1.139791607856750488e-01,-8.085221052169799805e-01,-2.386974692344665527e-01,4.626754298806190491e-02,-2.143200114369392395e-02,2.423030287027359009e-01,6.524944305419921875e-02,2.931077480316162109e-01,-2.158246748149394989e-02,-2.661846578121185303e-01,-8.521493524312973022e-03,-4.084604978561401367e-02,9.135607481002807617e-01,-8.470340371131896973e-01,-1.472700387239456177e-01,2.842982709407806396e-01,2.058563530445098877e-01,3.721083104610443115e-01,-1.083511948585510254e+00,-7.950308322906494141e-01,-8.679783344268798828e-01,7.841325998306274414e-01,9.887738823890686035e-01,-6.640192121267318726e-02,1.078266620635986328e+00,-1.015730351209640503e-01,-8.793603777885437012e-01
-8.904200196266174316e-01,-1.263923943042755127e-01,-1.931064724922180176e-01,-9.106519632041454315e-03,-1.078619211912155151e-01,2.407172918319702148e-01,-2.702312469482421875e-01,2.772652804851531982e-01,-9.342342615127563477e-03,-4.000164195895195007e-02,-1.993971765041351318e-01,1.695555150508880615e-01,4.475747942924499512e-01,4.559373259544372559e-01,-8.079388737678527832e-01,5.192475393414497375e-02,-5.603890120983123779e-02,-1.540368329733610153e-02,-2.485767453908920288e-01,-5.430271029472351074e-01,-5.169624686241149902e-01,-6.138101220130920410e-01,8.760985732078552246e-02,-2.442261576652526855e-01,2.885538935661315918e-01,1.210126578807830811e-01,-4.037541523575782776e-02,1.716725826263427734e-01,8.456334471702575684e-02,7.774564623832702637e-01,3.262269794940948486e-01,1.982027851045131683e-02,6.431639194488525391e-03,4.941130876541137695e-01,-3.254449963569641113e-01,1.554262936115264893e-01,-6.998810172080993652e-01,2.660199999809265137e-01,-6.122568845748901367e-01,-4.906415939331054688e-02,-7.960057854652404785e-01,5.425779819488525391e-01,-4.438000917434692383e-02,2.014478445053100586e-01,-1.855891942977905273e-01,-9.029953181743621826e-02,1.120405197143554688e-01,-2.594958841800689697e-01,-2.272606492042541504e-01,5.462994449771940708e-04,1.033198982477188110e-01,1.486841440200805664e-01,-8.547940254211425781e-01,-1.910343527793884277e+00,-3.812711536884307861e-01,-2.019292861223220825e-01,1.209427118301391602e-01,7.764585018157958984e-01,3.857897967100143433e-02,-4.526125907897949219e+00,2.690592408180236816e-02,-1.369794160127639771e-01,-6.228718161582946777e-02,7.675455808639526367e-01
2.499307394027709961e-01,8.220683783292770386e-02,1.789948195219039917e-01,3.660329878330230713e-01,-1.526155471801757812e-01,-2.031431049108505249e-01,-4.899458289146423340e-01,3.444976508617401123e-01,2.143299728631973267e-01,3.429308831691741943e-01,7.755485177040100098e-02,1.057749390602111816e-01,-1.286138147115707397e-01,-2.323655337095260620e-01,4.317411780357360840e-01,-2.897953987121582031e-01,-9.671165049076080322e-02,7.615305483341217041e-02,-1.030066981911659241e-02,4.167306423187255859e-01,-1.265718817710876465e+00,-1.401490867137908936e-01,-2.328156977891921997e-01,-2.037564218044281006e-01,2.316077798604965210e-02,1.850068569183349609e-02,3.836141228675842285e-01,3.281390964984893799e-01,-2.059805393218994141e-02,-1.828658878803253174e-01,-1.457355618476867676e-01,7.819500565528869629e-01,2.462646514177322388e-01,8.059167861938476562e-02,7.344676256179809570e-01,1.877913773059844971e-01,-3.250825107097625732e-01,2.689737081527709961e-02,3.731752038002014160e-01,-6.135124713182449341e-02,3.154472112655639648e-01,2.756812572479248047e-01,2.046345174312591553e-01,-2.338859625160694122e-02,-3.226731717586517334e-01,1.934936344623565674e-01,1.963067650794982910e-01,-7.867284119129180908e-02,-9.810855984687805176e-02,-5.030675530433654785e-01,9.665376693010330200e-02,6.704404205083847046e-02,9.580658674240112305e-01,-3.231232166290283203e-01,4.653534293174743652e-01,-2.169326543807983398e-01,-5.101879239082336426e-01,2.601228840649127960e-02,-1.146021187305450439e-01,4.037648066878318787e-02,2.643127143383026123e-01,-6.734809279441833496e-02,-2.427714765071868896e-01,-3.345049917697906494e-01
1.953758746385574341e-01,-3.064809739589691162e-01,1.745529770851135254e-01,5.688314512372016907e-02,1.328311860561370850e-01,2.206847816705703735e-01,-3.046961128711700439e-01,-3.369597196578979492e-01,8.588924407958984375e-01,-7.264639139175415039e-01,5.670633912086486816e-02,1.155164241790771484e-01,-9.654579162597656250e-01,-1.079858839511871338e-01,-5.556968450546264648e-01,9.945666044950485229e-02,-1.339726597070693970e-01,-5.255280435085296631e-02,6.590237617492675781e-01,1.469518244266510010e-01,-1.886979490518569946e-01,-4.970928430557250977e-01,1.952200233936309814e-01,6.397255063056945801e-01,4.762108325958251953e-01,-8.000649511814117432e-02,-4.171046614646911621e-01,-3.417713940143585205e-01,8.899796009063720703e-02,-3.345499336719512939e-01,-2.595064640045166016e-01,-1.060477644205093384e-01,-1.034453287720680237e-01,-2.329989820718765259e-01,-3.102442249655723572e-02,-1.629667282104492188e-01,4.970944225788116455e-01,-2.624508440494537354e-01,1.683975607156753540e-01,4.045103788375854492e-01,1.146955564618110657e-01,-6.138690933585166931e-02,1.021347269415855408e-01,-5.138950794935226440e-02,-4.137363731861114502e-01,-2.613358795642852783e-01,-1.594489812850952148e-02,2.120328545570373535e-01,-1.850366294384002686e-01,5.097445845603942871e-01,2.472972869873046875e-01,1.226115673780441284e-01,4.522189497947692871e-01,-1.157045736908912659e-01,2.528049610555171967e-02,2.929949760437011719e-01,1.506966799497604370e-01,7.788566499948501587e-02,-2.254154980182647705e-01,2.525495588779449463e-01,-1.331119239330291748e-01,-3.795800209045410156e-01,-7.472626864910125732e-02,3.070486485958099365e-01
3.717653453350067139e-01,5.195470526814460754e-02,2.077850401401519775e-01,1.946285814046859741e-01,2.905762195587158203e-02,-6.322843581438064575e-02,-1.263525336980819702e-01,4.501113202422857285e-03,-1.112934574484825134e-01,2.234479486942291260e-01,2.257534861564636230e-02,-2.611236274242401123e-01,-1.219431776553392410e-02,7.624629735946655273e-01,1.179212108254432678e-01,3.180998265743255615e-01,1.393559575080871582e-01,-1.057039797306060791e-01,6.438092887401580811e-02,3.691026270389556885e-01,-3.606777787208557129e-01,-1.608292162418365479e-01,-2.196005880832672119e-01,-2.913593649864196777e-01,5.096248388290405273e-01,-1.428112536668777466e-01,2.736699879169464111e-01,3.584067225456237793e-01,1.363857686519622803e-01,-1.949291527271270752e-01,1.048503071069717407e-01,-9.694534540176391602e-02,-1.569224596023559570e-01,8.244335651397705078e-02,1.692360639572143555e-01,2.095767259597778320e-01,7.248499244451522827e-02,1.197690069675445557e-01,-2.351329475641250610e-01,-2.070405632257461548e-01,-1.228669732809066772e-01,7.139733433723449707e-02,2.535645663738250732e-01,4.486394301056861877e-02,-6.448056548833847046e-02,1.865334957838058472e-01,-1.213677823543548584e-01,1.556939482688903809e-01,1.113647222518920898e-02,2.893294990062713623e-01,5.897873081266880035e-03,-2.748786509037017822e-01,-9.948967397212982178e-02,-2.930729985237121582e-01,-1.137010753154754639e-02,-2.990577518939971924e-01,6.958691868931055069e-03,1.683508157730102539e-01,2.594857215881347656e-01,3.219947218894958496e-01,2.507337629795074463e-01,3.743450045585632324e-01,-1.272568106651306152e-01,7.690630108118057251e-02
2.241305559873580933e-01,2.756168134510517120e-02,-1.321699172258377075e-01,-1.995145082473754883e-01,1.340602040290832520e-01,-2.773819565773010254e-01,-4.265983030200004578e-02,8.778046965599060059e-01,-2.383581697940826416e-01,-6.490916609764099121e-01,1.860387027263641357e-01,-2.728132605552673340e-01,-2.616502940654754639e-01,-2.882823944091796875e-01,2.537799179553985596e-01,2.091903612017631531e-02,1.125207096338272095e-01,3.437775885686278343e-03,-9.918913245201110840e-01,-2.904410287737846375e-02,3.907969892024993896e-01,7.713272422552108765e-02,1.791982054710388184e-01,5.749446749687194824e-01,7.851286232471466064e-02,-8.572882413864135742e-02,-2.209160029888153076e-01,2.173597067594528198e-01,1.295627951622009277e-01,-2.415664345026016235e-01,-6.725154519081115723e-01,-3.773579001426696777e-02,-3.601002097129821777e-01,2.784988582134246826e-01,-7.313833385705947876e-02,-8.656066656112670898e-02,3.520016670227050781e-01,-8.822199702262878418e-02,4.592905938625335693e-01,2.384852916002273560e-01,-5.855598673224449158e-02,-4.419731199741363525e-01,9.249140322208404541e-02,-2.350590527057647705e-01,-4.974201917648315430e-01,2.131505757570266724e-01,2.315773963928222656e-01,-4.670970737934112549e-01,-6.795662641525268555e-02,8.777181059122085571e-02,-2.359238639473915100e-02,3.265225514769554138e-02,3.306048810482025146e-01,-3.995320200920104980e-01,8.306015282869338989e-02,5.410615801811218262e-01,4.105538129806518555e-02,-3.209918737411499023e-01,4.568190574645996094e-01,-1.308351904153823853e-01,-2.660050392150878906e-01,-3.348982036113739014e-01,5.450561642646789551e-02,3.469949588179588318e-02
